label,text
SARCASM,💕 tip for baking bread! 🍞🥐🥖 you can use the yeast in your dog's ears to substitute active dry yeast or instant yeast in a pinch! 💕
NOT_SARCASM,bought some index cards and a 3 ring binder the other day just so i could feel alive
NOT_SARCASM,"I turn 30 in just over three months from now, and I’m feeling weird about it. On one hand, I know that aging is normal and okay and good and that most people are happier in their 30s compared to their 20s, and that 30 is not “old.” On the other hand, I feel nervous and sad."
NOT_SARCASM,This Country is absolute crackers i love it so much
NOT_SARCASM,Second hand embarrassment for anyone that actually queued to get into a nightclub last night🧐
NOT_SARCASM,Very sad to hear about Sean Lock's passing. A very funny man.
NOT_SARCASM,As if we’re all actually going back to the footy tomorrow literally gonna be epic
NOT_SARCASM,Kids make the most out of every situation they face. Be like a child today and make the most out of it. You’ll smile more #TuesdayThoughts #followthewheeler https://t.co/oxine4zIDK
NOT_SARCASM,"3 classes down, 2 more to go and then I'm halfway finished college 😳"
NOT_SARCASM,"His last delivery was 25 MILES from my house! He couldn't stop apologising for something that was definitely not his fault, 6/7 drivers hadn't turned into work because they were celebrating Eid so I'm assuming Safwaan missed most of his Eid celebrations with his family 😞😞😞😞"
NOT_SARCASM,Pro tip don’t eat half a jar of spicy salsa late at night.
NOT_SARCASM,wish i knew how to play hockey :///
NOT_SARCASM,thinkin about that one summer at church camp where i would randomly do the cat daddy. who allowed that
NOT_SARCASM,".@GMA you just mis-gendered Jordan Cofer, victim in the Dayton shooting, again. Please do better."
SARCASM,"My poo is green, how festive."
NOT_SARCASM,"Don’t let anyone ruin your day, it’s YOUR day. Ruin it yourself"
SARCASM,"just booked to see David Gray too,,, am i 40"
NOT_SARCASM,FREEDOM IS WITHIN YOU!!!!!!!!!!!!
NOT_SARCASM,Being able to “like” messages is the worst thing to happen to texting. I just told my mom I wouldn’t be home for dinner and she liked it
SARCASM,"@JasperSmiith @LentonDNRA @ShearerWest @registrarism @UniofNottingham @CllrDaveTrimble @SallyLongford @CllrDavidMellen @LilianGreenwood @MyLWE @MyNottingham Yeah just a coincidence that infection rates go up and down dependent on when students are in the area or not, also tallies in with the parties being attended by up to 3 times the amount of allowed attendees. Definitely not students 🤔🤦🏽‍♀️🙄"
SARCASM,love living in a capitalist society where i look forward to getting a surgery where i’m legit GETTING AN INTERNAL BODY PART REMOVED bc it means i’ll get a few days off from work xoxo
NOT_SARCASM,WTF is Tim Horton’s?
NOT_SARCASM,"I’ve said it before and I’ll say it again, go stream inbirdsong because it’s the best song ever made."
NOT_SARCASM,"Amazing! Simply amazing.

Well done Sky Brown. You are an inspiration to all of us. 

https://t.co/VppUp4n7Y0"
NOT_SARCASM,why do i have bama rush fomo
NOT_SARCASM,Whenever I see a big truck I automatically assume they’re most likely conservative &amp; racist
SARCASM,"Ah yes, another afternoon with the WiFi down...really makes working from home that extra bit more enjoyable :)"
SARCASM,Nothing warms my heart more than seeing everybody come together and attack Westside’s administration ❤️ #WycoPride #YeeYee
NOT_SARCASM,"We are an evolved people.. seriously, can we figure out how to make bathroom doors without a two inch crack so I don’t make eye contact with anyone else while pants-less?"
NOT_SARCASM,"Random third grader pointed at me with her whole class lined up, “look, that’s the tallest girl in the world!”"
NOT_SARCASM,I haven’t seen my best friend in over a year I am not coping well :((
SARCASM,@DetroitPistons @PistonsGT Cade Cunningham is my favorite basketball player please 2K 🙏🙏🙏
NOT_SARCASM,"@BioMarkDarrah @Bio_Warner @GambleMike @BenIrvo Not sure if this has been answered somewhere or not, but are the MTX going to be live for Early Access, or is that something for the 22nd?"
SARCASM,hey quick question is it fall or spring???
SARCASM,Thank god I just accidentally snapped a rando guy from high school ‘yas queen’ with acne cream all over my face
NOT_SARCASM,“@elliekonsker: Physically and mentally stressed”
SARCASM,I'm hoping my social work class party is going to involve tequila and chip and salsa 💃🍹🎉👨
NOT_SARCASM,"Are apps actually ready for ARM based Apple Macs? (MiCrOSoFt OfFiCe?) #AppleEvent 

Anyway I'm taking suggestions on what new PC to get 😝"
NOT_SARCASM,i cant wait to leave boston
NOT_SARCASM,"Also, two whole episodes this season with no D'avin at all. ☹️

#killjoys"
NOT_SARCASM,"Your family just escaped war, bloodshed, and devastation. #Trump's bigotry sent you back to face persecution. #US https://t.co/CFogfvsQjn"
SARCASM,Sitting next to the world's loudest mouth-breather on the first day of class did a really good job of demystifying grad school for me today
NOT_SARCASM,My crazy doesn't go away. It's here to stay.
NOT_SARCASM,The Goonies will always be one of my favorite movies
NOT_SARCASM,notion please add an annotation tool…I love u so much but the run arounds I gotta do for annotations are insane 😭😭
NOT_SARCASM,"Very moved by the accounts coming from Afghanistan right now.

We can debate the merits/pitfalls of Western intervention endlessly but relinquishing control to the Taliban is unquestionably the worst thing for the country now."
SARCASM,"I'd like to thank middle aged men watching the Olympics for solving the mental health crisis. Getting someone to shout ""get some perspective"" at every athlete struggling with anxiety will definitely solve their problem."
SARCASM,"Well, what a way to ruin Easter. Thanks @CadburyUK https://t.co/zkkguY2g6M"
NOT_SARCASM,☯️&amp;🤍 https://t.co/Uz2XTyp9Dg
NOT_SARCASM,How long do you have be out of school before you stop cringing every time you see a school bus
NOT_SARCASM,Quarentine would be so much better if I had a dog
NOT_SARCASM,"checked ring footage last eve. shoutout to unknown neighbor who, despite being very pregnant and walking around icy sidewalks, drove to my house and delivered three of my UPS packages wrongly delivered to her. Not that she knew, but it was over $100 worth of stuff! 🙏🏻"
NOT_SARCASM,2020 couldn’t get any worse https://t.co/PeBHqsc2MB
NOT_SARCASM,I misspoke - knockdown instead of lockdown - feels right
NOT_SARCASM,The problem with buying Christmas presents is that I want to keep so many of them 😍🎁🎄🎅🏼
SARCASM,My life has gone from ‘drive it like you stole it’ to ‘drive it like your toddler needs the toilet’.
SARCASM,"@faith_hi @PalmerReport Ahh yes, quick peek at your page and you obviously know everything. Thank you for the enlightenment.😂"
SARCASM,@ThePartridgePod Defrost the freezer with the cast of Hollyoaks. Any of them that wanted an extra fun trip could pop to the recycling centre with some empty pesto jars. Magic.
NOT_SARCASM,"me: :(
me after eating one blueberry: :)"
NOT_SARCASM,how nice is having friends who are interested in your life n get excited for you x
NOT_SARCASM,Spending my Friday night being jealous of my camera roll
NOT_SARCASM,"@beesmygod_ the people who are going ""yeah well The Assault Man said he didn't assault her so she's a liar"" are making ME crazier just from exposure"
NOT_SARCASM,Just got off the phone with the human trafficking network again. The woman on the phone was super nice and loved my usual one liner antics. ♡
NOT_SARCASM,Life is always a little better when you are slightly obsessed with a Netflix show
NOT_SARCASM,Bar Woah Knee
NOT_SARCASM,"I’ve watched 2 films this weekend so far, both excellent. The Mauritanian - how good is Tahar Rahim! - and the Brian Wilson biopic Love and Mercy"
NOT_SARCASM,"Oops I watched a video about a service dog, started to cry, and now cannot stop hugging my pup so I’m just going to have to call it a day"
SARCASM,being single during college must be really fun when ur nOT IN A GLOBAL PANDEMIC
NOT_SARCASM,I was sort of hoping for a more gradual transition into winter.
SARCASM,@tedcruz @Dream worst timeline
NOT_SARCASM,anything david attenborough narrates is gold
SARCASM,Just disposed of a dead opossum. Good morning!
NOT_SARCASM,New obsession! scrambled egg with bananna mixed in!
SARCASM,Can cats wear nail polish
NOT_SARCASM,I think France will win #Euro2016. Predict who will flop and come out on top at https://t.co/U8ycyIk3JK https://t.co/PGTRXBNSLY
NOT_SARCASM,"and even though all the bullshit, by GOD am I thankful I am a woman."
NOT_SARCASM,More Life to Me 😌🥳 #23
NOT_SARCASM,Hannah Montana pandora station is so underrated
NOT_SARCASM,"@theWellRedMage Not generally; if a community really annoys me, it typically stems from the game already being pretty annoying"
SARCASM,everytime i swipe through bumble when i’m bored i just get sad that no one has the same complex interests as me….rude 😤🙄 /j
NOT_SARCASM,just a psa: you can be christian and still support basic human rights :)
NOT_SARCASM,@pamparoni keyboard and mouse weigh nothing the monitors are a little iffy though
NOT_SARCASM,Any other @RSprachrohr #Rammstein fans randomly had their merch orders cancelled??
SARCASM,@Dancruz07 Sureeeeeee you do
SARCASM,Taxes  are just the best and I cannot wait to pay more 😇🥰🥺
NOT_SARCASM,Just back from seeing Bridesmaids. Surprisingly the movie was really good.
NOT_SARCASM,stolen from somewhere https://t.co/Z63uRPkX93
SARCASM,I just saw the Matt Hancock video and now I’m scared that in ten days time he will climb out my telly
NOT_SARCASM,spaghetti bolognese isn’t the same without garlic bread
NOT_SARCASM,i had a dream nev from catfish tried to murder me
NOT_SARCASM,"My uber driver talked about the failing American education system, the American dream, and doing acid in Amsterdam all in a 10 minute span"
SARCASM,"I’m so glad I know the quadratic formula from 8th grade instead of knowing how to pay taxes, get ready for college, oh OR ANYTHING ELSE USEFUL THAT INVOLVES BECOMING AND ADULT 🤠🥰"
NOT_SARCASM,please i just want a gp that can prescribe me my bridging hormones
NOT_SARCASM,Only 10 minutes into #AEWAllOut and I'm already pumped! When was the last time the #WWE did this?
