label,text
NOT,@USER @USER @USER @USER @USER looks less like she is getting $200 dinners a day and more like she's getting 200 dinners a day
OFF,@USER hey bee itch you will be indicted and will go to gitmo
NOT,#ExposeTheTruth ask : what liberal policies ever quantifiably improved your life ? libs make big promises + warn doom re conservatives . . . none come/true . no lib agenda but neg/hate . why use fear ? how help you ? usa doing great . that helps ! vote for your/family life for good ! #CCOT url
NOT,&gt ; thank you ! you are also very pretty and kind url
OFF,@USER it also goes to show that all those so called news people that laughed at you are now eating crow . how wonderful it is to watch the looney liberals squirm around like worms drowning in sunshine .
NOT,@USER no shhhh he is proud of u
NOT,@USER she is your sister ! lol
NOT,#libdems also have a share without their support #conservatives would never have got #austerity through . all for the price of plastic bags . url
NOT,@USER @USER @USER i really wish they could find someone better than cuccinelli to represent conservatives . . . he is the epitome of a douche bag used car salesman with a law degree .
OFF,@USER hollywood is packed with pedophiles
NOT,@USER lol . . . a liberal trying to make other liberals sick what a maroon
NOT,@USER @USER or like blm and liberals over the past couple of years
NOT,"@USER @USER #WhyRWPreachesRacism #RWLuciferianCult i keep saying and its not simply rhetoric . . . these people are not by any bible definition christian anymore than the christian "" conservatives who attended public lynchings of blacks often held as public spectacles on sunday after "" church "" url"
NOT,@USER and donald trump will never be president
NOT,16 shot—3 killed—friday in chicago's strictest gun control city shootings url chicago´s weekend death and injury count .
NOT,@USER what i'm saying mgk is claiming he is the modern best but his stuff now isn't what ems was 10 years ago
OFF,@USER @USER @USER i fuck with this hard
OFF,@USER oh no you guys dont censor the right at all . . . fucking hypocrites url
NOT,@USER @USER url i read wages of rebellion- which had some beautiful moments - but some of it made me suspicious and this article confirmed some of them .
OFF,@USER @USER @USER @USER obama will be remembered as the man that destroy libya . imagine if mi6 or cia give blm or antifa guns and wages war vs trump . then they control the msm and say trump use chemical weapon to legalize their coup . the blood is on obama hand .
NOT,5 : 26 you are my late night thoughts .
OFF,should i try out aikido instead of krav maga ? 🤔🤔 #aikido #kravmaga
OFF,@USER @USER @USER do not cancel the vote on kavanaugh . do not fall prey to the lying filthy liberals . tell flake to shut up . america is sick of this bs from the left !
OFF,@USER they're all democrats right ? they're not hiding it anymore ! #FakeJournalists #FakeNews #NoHonor #MAGA
NOT,( verge of collapse ) the breaking of a wave cannot explain the whole sea . 🤔i move too fast and break things . but i have always told myself unless you are breaking… url
NOT,@USER they know this is not admissible so they are attempting to contaminate the jury . they are working overtime to ensure she is found not guilty . . .
NOT,this y'all king ? #maga url
OFF,@USER bro go watch how he hold his backwood in the interview like that shit was irritating lmao nigga is mad suspicious
NOT,@USER she doesn't want to play to other children or adult unless she lives with them . she help everyone in the house whatever task there is to do . she speaks clearly and turning 2 this september . her excuse always when there's a guest in the house she is shy . no one influenced her .
OFF,@USER @USER i had to click on it just to see what the hell you were talking about . i still don't know . is your war on conservatives like the war on christmas ?
OFF,@USER beto is for gun control ! ! ! in texas that don't hunt . he is a liberal just like picante sauce from new jersey😜 remember the alamo ! keep texas red 🇺🇸
OFF,@USER @USER shove it the view you are the most despicable show on tv and like everyone always says “who watches these bimbos” !
OFF,@USER @USER all great american patriots are the dregs of society in the warped and delusional perspective of joe blow biden . he is a disgrace to america .
NOT,-she comes with a cage and with at least two months worth of food left and two food bowls . ( together is a extra $30 ) cage was expensive ! -she doesn't have to be groomed yet due to the fact that she is still a puppy . **she comes with the bigger cage . ** dm for more information ! url
OFF,shouldn't pussy grabbing @USER be the one wearing the gloves while handling food ? #MAGA url
NOT,@USER that describes how i feel about the liberals at any level
OFF,@USER @USER then maybe we can talk about the double standards between liberals and conservatives at @USER somebody is always a victim .
NOT,@USER @USER oh no i know why that i just don't know what she is talking about because i don't see a tweet she is repling too lol
NOT,"@USER the metoo movement must be an extension of antifa and is a complete joke ! if this movement wasn't selective , joe biden would be in court for fonding girls on camera "" ! url"
NOT,"@USER more and more conservatives are turning their back on @USER because of his abuse of power . "" #onpoli #pcpo #ondp #topoli #Toronto #TOcouncil """
NOT,@USER @USER 6 weeks sorry she should have turned it into the fbi but she didn't but you can't now go around saying this isn't politically motivated and that they care about sexual abuse now but please go ahead believing the liberals and being just another mindless sheep
NOT,( not th@ @USER taking a knee has anything 2do w/military but ) most #Conservatives hate him far more than they care about #vaterans smh #TrumpsAmerica
NOT,@USER he is and was and is to come .
NOT,join me in #boycottEmmys #maga
OFF,"@USER sadly , you blew it in this interview . you are , or will be , bought . you did not pass the litmus test "" for what a real progressive is . . . . you have mistakenly alienated what's left of the dem base , thanks to hrc , and you need us , know it or not . url"
NOT,@USER @USER oh nooooos ! ! ! i hope you are safe during this storm ! !
OFF,don't these pigs have a job ? don't these slobs have a life ? where is there outrage against bill clinton keith ellison harvey weinstein these protesters are hypocrites ! #MAGA url
OFF,@USER these niggas getting put on list and straight ass 💀 only niggas i seen good was yoshi patchmade jay and a few more rest are ass 💯
NOT,@USER so she is famous daughter . who cares about what she is doing really ? not me
NOT,@USER @USER we seem to have less shootings that you guys . apparently you need more gun control laws .
NOT,"@USER @USER @USER but again , these legal concepts have nothing to do with the need to regulate the purchase and possession of weapons , which is already regulated . we currently have gun control "" and restrictions on 2nd amendment rights . try to bring a gun into a courthouse . """
OFF,@USER @USER @USER i am sure he is doing that in his organization . also respect is a two way street . law enforcement job is to protect and serve its citizens . it like they miss that part .
NOT,@USER another funny thing is how they refer favorably to japan because of gun control but admonish japan for their refugee policies 🤔🤔
OFF,adulting is knowing who fucked cut off in your future plans . . . . .
